"position","Points:0","Points:1","Points:2"
0,5.4239,22.965,-5.0146
0,5.4358,22.938,-5.0549
0,5.4338,22.982,-5.0135
0,5.4656,22.988,-5.0515
0,5.2041,22.756,-4.9768
0,5.2244,22.759,-4.9633
0,5.2024,22.733,-4.9686
0,5.2033,22.781,-4.9806
0,5.1813,22.754,-4.986
0,5.2192,22.744,-4.9799
0,5.2195,22.765,-4.9851
0,5.2009,22.763,-4.9949
0,5.2005,22.742,-4.9897
0,5.192,22.754,-4.9153
0,5.1926,22.788,-4.9239
0,5.1615,22.785,-4.9404
0,5.1609,22.75,-4.9317
0,5.2723,22.762,-4.949
0,5.2063,22.683,-4.9652
0,5.209,22.826,-5.0011
0,5.143,22.747,-5.0173
0,5.2564,22.717,-4.9989
0,5.2576,22.779,-5.0144
0,5.2016,22.772,-5.044
0,5.2004,22.71,-5.0284
0,5.2225,22.723,-4.8902
0,5.2244,22.826,-4.9162
0,5.1311,22.815,-4.9654
0,5.1291,22.712,-4.9395
0,5.3201,22.765,-4.9348
0,5.2101,22.634,-4.9617
0,5.2147,22.871,-5.0216
0,5.1046,22.74,-5.0486
0,5.2937,22.689,-5.0179
0,5.2957,22.792,-5.0438
0,5.2023,22.782,-5.0931
0,5.2004,22.679,-5.0671
0,5.2529,22.692,-4.8651
0,5.2562,22.864,-4.9084
0,5.1006,22.846,-4.9905
0,5.0974,22.675,-4.9473
0,5.1886,22.764,-4.9491
0,5.1649,22.775,-4.9066
0,5.1411,22.786,-4.864
0,5.1243,22.791,-4.8182
0,5.1124,22.803,-4.828
0,5.1142,22.789,-4.7693
0,5.0787,22.825,-4.7986
0,5.1119,22.781,-4.721
0,5.0896,22.779,-4.7328
0,5.1124,22.806,-4.7272
0,5.0974,22.794,-4.7235
0,5.0499,22.842,-4.7626
0,5.0649,22.854,-4.7663
0,5.0421,22.826,-4.7718
0,5.0426,22.851,-4.778
0,5.1172,22.767,-4.6734
0,5.0502,22.759,-4.7087
0,5.1186,22.841,-4.692
0,5.0736,22.805,-4.681
0,5.0262,22.853,-4.7201
0,5.0711,22.888,-4.731
0,5.0028,22.807,-4.7478
0,5.0042,22.881,-4.7664
0,5.1225,22.753,-4.6257
0,5.0109,22.74,-4.6846
0,5.1248,22.876,-4.6568
0,5.0499,22.816,-4.6384
0,5.0024,22.864,-4.6775
0,5.0774,22.923,-4.6958
0,4.9635,22.788,-4.7237
0,4.9658,22.911,-4.7547
0,5.2136,22.752,-4.9938
0,5.2314,22.743,-5.0257
0,5.2483,22.739,-5.0714
0,5.2583,22.74,-5.1204
0,5.2601,22.727,-5.0617
0,5.2939,22.704,-5.0911
0,5.4936,22.811,-4.9638
0,5.4715,22.804,-4.9712
0,5.4875,22.834,-4.9704
0,5.4974,22.79,-4.9531
0,5.5134,22.82,-4.9522
0,5.4883,22.815,-4.9823
0,5.4926,22.795,-4.9748
0,5.5108,22.802,-4.9666
0,5.5065,22.822,-4.9741
0,5.4476,22.834,-4.928
0,5.4547,22.802,-4.9155
0,5.485,22.814,-4.9018
0,5.4779,22.846,-4.9143
0,5.4343,22.785,-4.9988
0,5.4823,22.877,-4.9962
0,5.512,22.743,-4.9443
0,5.5601,22.835,-4.9416
0,5.4849,22.818,-5.0321
0,5.4977,22.76,-5.0096
0,5.5522,22.781,-4.9849
0,5.5394,22.839,-5.0074
0,5.4102,22.855,-4.9542
0,5.4316,22.758,-4.9168
0,5.5224,22.794,-4.8756
0,5.501,22.891,-4.913
0,5.397,22.766,-5.0263
0,5.4772,22.919,-5.022
0,5.5267,22.696,-4.9355
0,5.6068,22.849,-4.9311
0,5.4814,22.821,-5.0819
0,5.5029,22.724,-5.0444
0,5.5937,22.76,-5.0032
0,5.5723,22.857,-5.0407
0,5.3728,22.875,-4.9805
0,5.4085,22.713,-4.918
0,5.5599,22.773,-4.8493
0,5.5242,22.935,-4.9117
0,5.4782,22.819,-4.9362
0,5.4544,22.83,-4.8936
0,5.4307,22.841,-4.8511
0,5.4006,22.856,-4.8153
0,5.4152,22.848,-4.8051
0,5.3641,22.874,-4.7863
0,5.4079,22.85,-4.7557
0,5.3242,22.894,-4.7664
0,5.3459,22.903,-4.7566
0,5.3293,22.871,-4.7575
0,5.334,22.889,-4.7506
0,5.3923,22.857,-4.7097
0,5.3876,22.839,-4.7166
0,5.4042,22.871,-4.7157
0,5.4094,22.848,-4.7068
0,5.2808,22.917,-4.7556
0,5.346,22.942,-4.726
0,5.2962,22.847,-4.7287
0,5.3103,22.9,-4.708
0,5.3686,22.868,-4.6672
0,5.3545,22.815,-4.6879
0,5.4043,22.911,-4.6852
0,5.4197,22.841,-4.6583
0,5.2374,22.939,-4.7448
0,5.346,22.982,-4.6955
0,5.263,22.823,-4.7
0,5.2865,22.911,-4.6655
0,5.3448,22.879,-4.6246
0,5.3213,22.791,-4.6591
0,5.4043,22.95,-4.6546
0,5.4299,22.835,-4.6098
0,5.5031,22.807,-4.9809
0,5.5209,22.798,-5.0128
0,5.551,22.784,-5.0485
0,5.5875,22.766,-5.0775
0,5.5365,22.792,-5.0587
0,5.5438,22.789,-5.1081
0,5.2199,22.996,-4.8672
0,5.2041,23.012,-4.8773
0,5.2345,23.015,-4.8611
0,5.203,22.978,-4.869
0,5.2334,22.981,-4.8528
0,5.2263,23.008,-4.8814
0,5.2127,22.992,-4.8848
0,5.2254,22.979,-4.8742
0,5.2391,22.995,-4.8708
0,5.1934,23.033,-4.8242
0,5.1706,23.007,-4.83
0,5.1918,22.985,-4.8123
0,5.2146,23.011,-4.8065
0,5.1794,23.04,-4.9103
0,5.2708,23.049,-4.8616
0,5.1762,22.939,-4.8855
0,5.2676,22.948,-4.8369
0,5.2463,23.028,-4.9226
0,5.2053,22.98,-4.9329
0,5.2435,22.941,-4.9012
0,5.2844,22.988,-4.8908
0,5.195,23.082,-4.8361
0,5.1267,23.002,-4.8534
0,5.1903,22.936,-4.8004
0,5.2586,23.015,-4.7831
0,5.1548,23.069,-4.9432
0,5.3071,23.084,-4.8621
0,5.1494,22.901,-4.902
0,5.3017,22.916,-4.8209
0,5.2662,23.048,-4.9637
0,5.1979,22.969,-4.981
0,5.2615,22.903,-4.9281
0,5.3298,22.982,-4.9108
0,5.1965,23.13,-4.848
0,5.0827,22.998,-4.8768
0,5.1887,22.888,-4.7885
0,5.3025,23.02,-4.7597
0,5.2045,23.003,-4.8395
0,5.1807,23.015,-4.797
0,5.157,23.026,-4.7544
0,5.1345,23.046,-4.7159
0,5.1339,23.027,-4.7112
0,5.1132,23.075,-4.6813
0,5.1114,23.018,-4.6674
0,5.0949,23.111,-4.6535
0,5.1101,23.095,-4.6408
0,5.0785,23.092,-4.6576
0,5.0907,23.095,-4.6428
0,5.0883,23.02,-4.6242
0,5.0761,23.016,-4.6391
0,5.1076,23.02,-4.6223
0,5.0913,23.001,-4.6264
0,5.0795,23.154,-4.6324
0,5.1251,23.106,-4.5944
0,5.0305,23.097,-4.6447
0,5.067,23.107,-4.6002
0,5.0645,23.031,-4.5817
0,5.028,23.021,-4.6262
0,5.1226,23.03,-4.5758
0,5.0736,22.974,-4.5882
0,5.064,23.196,-4.6112
0,5.1401,23.117,-4.5479
0,4.9824,23.102,-4.6319
0,5.0432,23.118,-4.5576
0,5.0408,23.042,-4.5391
0,4.9799,23.026,-4.6134
0,5.1376,23.041,-4.5294
0,5.0559,22.947,-4.5501
0,5.2294,22.992,-4.8842
0,5.2472,22.983,-4.9161
0,5.2698,22.963,-4.9547
0,5.291,22.934,-4.9892
0,5.2704,22.982,-4.9593
0,5.2929,22.99,-5.0031
0,5.1992,22.901,-4.8673
0,5.2194,22.908,-4.8547
0,5.2005,22.879,-4.8576
0,5.1955,22.925,-4.8727
0,5.1766,22.896,-4.8756
0,5.2155,22.891,-4.8702
0,5.2133,22.911,-4.8767
0,5.1948,22.906,-4.8857
0,5.197,22.886,-4.8792
0,5.1892,22.902,-4.8054
0,5.1855,22.935,-4.8162
0,5.1546,22.927,-4.8313
0,5.1583,22.893,-4.8205
0,5.267,22.917,-4.8424
0,5.2104,22.83,-4.8511
0,5.1951,22.969,-4.8962
0,5.1385,22.882,-4.905
0,5.2552,22.867,-4.8886
0,5.2486,22.927,-4.9082
0,5.193,22.912,-4.9353
0,5.1996,22.852,-4.9158
0,5.2237,22.876,-4.7795
0,5.2127,22.977,-4.812
0,5.12,22.952,-4.8572
0,5.131,22.852,-4.8247
0,5.3145,22.926,-4.83
0,5.2202,22.781,-4.8446
0,5.1948,23.013,-4.9198
0,5.1005,22.869,-4.9344
0,5.295,22.843,-4.9071
0,5.284,22.943,-4.9397
0,5.1913,22.918,-4.9849
0,5.2023,22.818,-4.9523
0,5.2583,22.851,-4.7536
0,5.24,23.018,-4.8078
0,5.0855,22.977,-4.8831
0,5.1038,22.81,-4.8289
0,5.1838,22.909,-4.8396
0,5.16,22.92,-4.7971
0,5.1363,22.931,-4.7545
0,5.1202,22.937,-4.7086
0,5.1067,22.947,-4.7187
0,5.1118,22.937,-4.6593
0,5.0714,22.967,-4.6896
0,5.1117,22.932,-4.6106
0,5.0895,22.926,-4.6214
0,5.109,22.956,-4.6184
0,5.0957,22.943,-4.6134
0,5.0418,22.982,-4.6538
0,5.0552,22.996,-4.6587
0,5.0357,22.966,-4.6617
0,5.033,22.99,-4.6695
0,5.1199,22.922,-4.5623
0,5.0534,22.904,-4.5948
0,5.112,22.994,-4.5857
0,5.0719,22.954,-4.5709
0,5.0181,22.994,-4.6112
0,5.0582,23.033,-4.626
0,4.9996,22.944,-4.6351
0,4.9917,23.016,-4.6585
0,5.1282,22.912,-4.5141
0,5.0173,22.882,-4.5682
0,5.115,23.032,-4.553
0,5.0482,22.966,-4.5283
0,4.9943,23.005,-4.5687
0,5.0612,23.071,-4.5934
0,4.9635,22.921,-4.6085
0,4.9504,23.041,-4.6474
0,5.2087,22.897,-4.8843
0,5.2265,22.888,-4.9162
0,5.2426,22.883,-4.9621
0,5.251,22.882,-5.0114
0,5.2561,22.873,-4.952
0,5.2914,22.853,-4.9811
0,5.1505,22.909,-4.8536
0,5.1513,22.886,-4.8442
0,5.1279,22.904,-4.8621
0,5.1708,22.914,-4.8409
0,5.1473,22.933,-4.8588
0,5.148,22.894,-4.8657
0,5.1666,22.898,-4.8565
0,5.1649,22.918,-4.8628
0,5.1463,22.914,-4.872
0,5.1092,22.901,-4.8071
0,5.1401,22.908,-4.7918
0,5.1372,22.942,-4.8023
0,5.1063,22.935,-4.8176
0,5.1601,22.837,-4.8382
0,5.0897,22.892,-4.8919
0,5.2185,22.922,-4.8281
0,5.148,22.977,-4.8818
0,5.1502,22.86,-4.9027
0,5.2059,22.873,-4.8751
0,5.2007,22.934,-4.8939
0,5.145,22.921,-4.9215
0,5.0811,22.86,-4.812
0,5.174,22.882,-4.766
0,5.1653,22.983,-4.7974
0,5.0724,22.961,-4.8434
0,5.1689,22.788,-4.8322
0,5.0515,22.879,-4.9216
0,5.2661,22.931,-4.8154
0,5.1488,23.021,-4.9048
0,5.1523,22.826,-4.9396
0,5.2453,22.849,-4.8936
0,5.2366,22.95,-4.9251
0,5.1436,22.927,-4.9711
0,5.053,22.819,-4.8168
0,5.2079,22.856,-4.7402
0,5.1934,23.024,-4.7925
0,5.0385,22.987,-4.8692
0,5.1351,22.916,-4.826
0,5.1113,22.927,-4.7834
0,5.0876,22.938,-4.7409
0,5.0593,22.941,-4.7009
0,5.0702,22.957,-4.6991
0,5.0265,22.935,-4.6636
0,5.0593,22.983,-4.658
0,4.9917,22.922,-4.6319
0,4.9897,22.946,-4.6394
0,5.014,22.927,-4.6209
0,4.9982,22.938,-4.6237
0,5.0419,23.002,-4.6162
0,5.0577,22.991,-4.6133
0,5.0334,23.01,-4.6319
0,5.0556,23.015,-4.6209
0,4.9551,22.9,-4.6058
0,4.9488,22.972,-4.6283
0,5.0217,22.916,-4.5728
0,4.9745,22.949,-4.5812
0,5.0182,23.013,-4.5736
0,5.0654,22.98,-4.5652
0,4.9925,23.036,-4.6207
0,5.0592,23.052,-4.5877
0,4.9184,22.878,-4.5796
0,4.908,22.999,-4.6172
0,5.0295,22.905,-4.5246
0,4.9507,22.961,-4.5386
0,4.9944,23.025,-4.5311
0,5.0732,22.969,-4.517
0,4.9517,23.063,-4.6096
0,5.0628,23.09,-4.5546
0,5.16,22.904,-4.8706
0,5.1778,22.896,-4.9026
0,5.2061,22.893,-4.9425
0,5.2389,22.899,-4.9798
0,5.1952,22.877,-4.9444
0,5.2061,22.851,-4.9855
0,5.2617,22.976,-4.9406
0,5.2821,22.98,-4.9272
0,5.2606,22.953,-4.9322
0,5.2605,23,-4.9447
0,5.239,22.973,-4.9497
0,5.277,22.964,-4.9436
0,5.277,22.985,-4.949
0,5.2583,22.982,-4.9588
0,5.2584,22.962,-4.9533
0,5.25,22.974,-4.879
0,5.25,23.008,-4.888
0,5.2188,23.004,-4.9042
0,5.2189,22.97,-4.8952
0,5.33,22.983,-4.9132
0,5.2655,22.903,-4.9282
0,5.2652,23.045,-4.9657
0,5.2006,22.965,-4.9806
0,5.3148,22.937,-4.9625
0,5.3146,22.999,-4.9788
0,5.2586,22.991,-5.008
0,5.2588,22.93,-4.9917
0,5.2812,22.944,-4.8537
0,5.281,23.047,-4.8808
0,5.1877,23.034,-4.9295
0,5.1879,22.931,-4.9024
0,5.3778,22.987,-4.8993
0,5.2703,22.854,-4.9241
0,5.2698,23.09,-4.9867
0,5.1623,22.957,-5.0116
0,5.3525,22.91,-4.9814
0,5.3522,23.013,-5.0085
0,5.2589,23,-5.0572
0,5.2591,22.897,-5.03
0,5.3124,22.914,-4.8285
0,5.312,23.085,-4.8737
0,5.1565,23.063,-4.9548
0,5.1568,22.892,-4.9096
0,5.2463,22.983,-4.9129
0,5.2226,22.994,-4.8703
0,5.1988,23.006,-4.8278
0,5.1821,23.011,-4.782
0,5.1699,23.022,-4.7918
0,5.1723,23.009,-4.733
0,5.1359,23.044,-4.7625
0,5.1704,23.002,-4.6846
0,5.1481,22.999,-4.6962
0,5.1703,23.026,-4.6911
0,5.1556,23.014,-4.6872
0,5.107,23.061,-4.7265
0,5.1217,23.073,-4.7304
0,5.0995,23.045,-4.7356
0,5.0994,23.07,-4.742
0,5.1762,22.988,-4.6368
0,5.1092,22.979,-4.6717
0,5.176,23.062,-4.6563
0,5.1318,23.025,-4.6446
0,5.0833,23.072,-4.684
0,5.1275,23.108,-4.6956
0,5.0607,23.025,-4.7111
0,5.0605,23.099,-4.7305
0,5.182,22.975,-4.5891
0,5.0704,22.959,-4.6472
0,5.1818,23.097,-4.6215
0,5.1081,23.037,-4.6021
0,5.0595,23.083,-4.6414
0,5.1332,23.144,-4.6608
0,5.0219,23.005,-4.6866
0,5.0216,23.128,-4.719
0,5.2712,22.971,-4.9576
0,5.2891,22.963,-4.9895
0,5.3058,22.958,-5.0353
0,5.3155,22.959,-5.0843
0,5.3179,22.947,-5.0254
0,5.352,22.925,-5.0548
0,5.2518,22.938,-4.8359
0,5.2721,22.944,-4.8231
0,5.2526,22.915,-4.8266
0,5.2487,22.962,-4.841
0,5.2292,22.933,-4.8444
0,5.2679,22.927,-4.8388
0,5.2662,22.947,-4.8451
0,5.2476,22.943,-4.8543
0,5.2493,22.923,-4.848
0,5.2414,22.938,-4.7741
0,5.2386,22.971,-4.7845
0,5.2076,22.964,-4.7999
0,5.2104,22.93,-4.7895
0,5.3198,22.951,-4.8103
0,5.2611,22.866,-4.8207
0,5.2497,23.006,-4.8639
0,5.191,22.921,-4.8743
0,5.3071,22.902,-4.8574
0,5.3022,22.963,-4.8761
0,5.2464,22.95,-4.9038
0,5.2514,22.889,-4.8851
0,5.2751,22.911,-4.7483
0,5.2669,23.012,-4.7795
0,5.1739,22.99,-4.8257
0,5.1822,22.889,-4.7944
0,5.3675,22.959,-4.7975
0,5.2697,22.817,-4.8148
0,5.2506,23.051,-4.8868
0,5.1528,22.909,-4.9041
0,5.3464,22.878,-4.876
0,5.3381,22.979,-4.9072
0,5.2451,22.957,-4.9533
0,5.2534,22.856,-4.9221
0,5.3089,22.885,-4.7225
0,5.2951,23.053,-4.7745
0,5.1401,23.017,-4.8514
0,5.154,22.848,-4.7994
0,5.2364,22.945,-4.8083
0,5.2126,22.956,-4.7657
0,5.1889,22.968,-4.7232
0,5.1727,22.973,-4.6773
0,5.1595,22.983,-4.6873
0,5.1639,22.973,-4.628
0,5.1245,23.004,-4.6582
0,5.1634,22.968,-4.5793
0,5.1412,22.962,-4.5904
0,5.1614,22.992,-4.5868
0,5.1477,22.979,-4.5821
0,5.0951,23.02,-4.6223
0,5.1088,23.033,-4.627
0,5.0886,23.004,-4.6305
0,5.0866,23.028,-4.638
0,5.1711,22.957,-4.5312
0,5.1044,22.941,-4.5643
0,5.1651,23.029,-4.5536
0,5.1239,22.99,-4.5396
0,5.0714,23.031,-4.5797
0,5.1125,23.07,-4.5938
0,5.0518,22.982,-4.6045
0,5.0458,23.054,-4.6268
0,5.1787,22.945,-4.4831
0,5.0676,22.919,-4.5382
0,5.1688,23.066,-4.5204
0,5.1002,23.001,-4.497
0,5.0476,23.042,-4.5372
0,5.1162,23.107,-4.5605
0,5.015,22.96,-4.5784
0,5.0051,23.081,-4.6157
0,5.2613,22.933,-4.8529
0,5.2791,22.925,-4.8848
0,5.2954,22.919,-4.9307
0,5.3041,22.919,-4.98
0,5.3085,22.909,-4.9207
0,5.3436,22.889,-4.9498
0,5.0562,22.933,-4.867
0,5.0431,22.913,-4.8659
0,5.0371,22.945,-4.8777
0,5.073,22.923,-4.852
0,5.067,22.955,-4.8638
0,5.0492,22.926,-4.8836
0,5.0648,22.917,-4.8725
0,5.0751,22.935,-4.8716
0,5.0596,22.944,-4.8827
0,5.0074,22.939,-4.8281
0,5.0333,22.923,-4.8096
0,5.0505,22.954,-4.8081
0,5.0246,22.969,-4.8266
0,5.024,22.868,-4.8765
0,5.0059,22.964,-4.9118
0,5.1137,22.9,-4.8349
0,5.0956,22.996,-4.8703
0,5.0424,22.908,-4.9297
0,5.089,22.88,-4.8964
0,5.12,22.936,-4.8937
0,5.0733,22.963,-4.927
0,4.9642,22.923,-4.8481
0,5.042,22.877,-4.7925
0,5.0936,22.969,-4.7881
0,5.0159,23.016,-4.8436
0,5.0049,22.823,-4.8871
0,4.9748,22.983,-4.946
0,5.1543,22.876,-4.8178
0,5.1242,23.036,-4.8767
0,5.0355,22.889,-4.9757
0,5.1132,22.843,-4.9202
0,5.1649,22.936,-4.9157
0,5.0871,22.982,-4.9712
0,4.9211,22.908,-4.8681
0,5.0507,22.831,-4.7755
0,5.1367,22.985,-4.7681
0,5.0072,23.062,-4.8606
0,5.0408,22.941,-4.8393
0,5.017,22.952,-4.7968
0,4.9933,22.963,-4.7542
0,4.9621,22.971,-4.7173
0,4.9789,22.977,-4.7095
0,4.9234,22.975,-4.6859
0,4.9738,22.993,-4.6625
0,4.8803,22.976,-4.6625
0,4.8927,22.998,-4.6614
0,4.8989,22.965,-4.6492
0,4.8922,22.983,-4.6489
0,4.9594,23.007,-4.6177
0,4.9661,22.989,-4.6181
0,4.9599,23.022,-4.6303
0,4.9785,23.011,-4.617
0,4.8328,22.972,-4.6472
0,4.8699,23.039,-4.644
0,4.8886,22.939,-4.6074
0,4.8684,22.994,-4.6063
0,4.9356,23.018,-4.5752
0,4.9558,22.963,-4.5762
0,4.9371,23.063,-4.6128
0,4.9928,23.03,-4.573
0,4.7854,22.969,-4.6319
0,4.8471,23.08,-4.6265
0,4.8783,22.914,-4.5655
0,4.8447,23.005,-4.5638
0,4.9119,23.029,-4.5326
0,4.9455,22.938,-4.5344
0,4.9143,23.104,-4.5954
0,5.0072,23.049,-4.529
0,5.0657,22.929,-4.884
0,5.0835,22.921,-4.9159
0,5.1148,22.913,-4.9529
0,5.1534,22.908,-4.9843
0,5.098,22.907,-4.9607
0,5.103,22.89,-5.0077
0,5.2941,22.78,-5.0222
0,5.2771,22.763,-5.024
0,5.2782,22.796,-5.0323
0,5.3076,22.766,-5.0078
0,5.3087,22.799,-5.016
0,5.2868,22.776,-5.0398
0,5.2995,22.763,-5.0292
0,5.3132,22.779,-5.0258
0,5.3005,22.792,-5.0364
0,5.2448,22.791,-4.9849
0,5.266,22.769,-4.9673
0,5.2887,22.795,-4.9615
0,5.2675,22.818,-4.9792
0,5.2503,22.724,-5.0405
0,5.2536,22.825,-5.0652
0,5.3417,22.733,-4.9918
0,5.345,22.834,-5.0166
0,5.2794,22.765,-5.0879
0,5.3176,22.725,-5.0561
0,5.3586,22.773,-5.0458
0,5.3204,22.812,-5.0775
0,5.2008,22.787,-5.0083
0,5.2644,22.72,-4.9554
0,5.3327,22.8,-4.9381
0,5.2691,22.866,-4.9911
0,5.2235,22.685,-5.057
0,5.2289,22.853,-5.0982
0,5.3758,22.7,-4.9759
0,5.3813,22.868,-5.0171
0,5.2721,22.753,-5.136
0,5.3357,22.687,-5.083
0,5.404,22.766,-5.0658
0,5.3404,22.832,-5.1187
0,5.1568,22.782,-5.0317
0,5.2628,22.672,-4.9435
0,5.3767,22.804,-4.9147
0,5.2707,22.915,-5.003
0,5.2786,22.788,-4.9945
0,5.2549,22.799,-4.9519
0,5.2311,22.81,-4.9094
0,5.1998,22.82,-4.8731
0,5.2169,22.822,-4.864
0,5.1608,22.829,-4.843
0,5.2121,22.834,-4.8157
0,5.1172,22.835,-4.8215
0,5.1335,22.854,-4.8174
0,5.1324,22.819,-4.8089
0,5.1294,22.839,-4.8067
0,5.1979,22.845,-4.7702
0,5.2009,22.826,-4.7724
0,5.202,22.861,-4.7809
0,5.2172,22.845,-4.7683
0,5.0691,22.84,-4.8087
0,5.1181,22.897,-4.7963
0,5.1147,22.792,-4.7707
0,5.1056,22.85,-4.7641
0,5.1741,22.856,-4.7277
0,5.1832,22.799,-4.7342
0,5.1866,22.904,-4.7598
0,5.2322,22.856,-4.7218
0,5.021,22.845,-4.7958
0,5.1027,22.939,-4.7752
0,5.0971,22.765,-4.7325
0,5.0819,22.861,-4.7216
0,5.1504,22.868,-4.6851
0,5.1656,22.772,-4.6961
0,5.1712,22.946,-4.7387
0,5.2472,22.867,-4.6754
0,5.3036,22.776,-5.0392
0,5.3214,22.768,-5.0711
0,5.3528,22.758,-5.1074
0,5.3918,22.749,-5.1375
0,5.3356,22.756,-5.1165
0,5.3404,22.744,-5.1648
0,5.3996,22.984,-4.8593
0,5.4129,22.969,-4.845
0,5.3825,22.967,-4.8613
0,5.4143,23.003,-4.853
0,5.3839,23,-4.8694
0,5.4049,22.967,-4.8664
0,5.4187,22.983,-4.8629
0,5.4061,22.996,-4.8734
0,5.3924,22.98,-4.877
0,5.3713,22.973,-4.8045
0,5.3943,22.999,-4.7986
0,5.3733,23.021,-4.8162
0,5.3503,22.995,-4.8221
0,5.4467,22.936,-4.8291
0,5.3554,22.928,-4.878
0,5.4509,23.037,-4.8533
0,5.3596,23.029,-4.9022
0,5.4227,22.929,-4.8935
0,5.4641,22.976,-4.8828
0,5.4264,23.016,-4.9145
0,5.385,22.969,-4.9251
0,5.3693,22.924,-4.7929
0,5.4382,23.003,-4.7751
0,5.3753,23.07,-4.8278
0,5.3064,22.991,-4.8456
0,5.4805,22.903,-4.8132
0,5.3283,22.89,-4.8947
0,5.4875,23.071,-4.8536
0,5.3353,23.058,-4.9351
0,5.4405,22.891,-4.9205
0,5.5095,22.969,-4.9027
0,5.4466,23.036,-4.9555
0,5.3776,22.958,-4.9733
0,5.3672,22.876,-4.7812
0,5.4822,23.007,-4.7515
0,5.3773,23.119,-4.8395
0,5.2624,22.988,-4.8692
0,5.3842,22.992,-4.8316
0,5.3604,23.003,-4.7891
0,5.3367,23.014,-4.7465
0,5.3135,23.015,-4.7034
0,5.3142,23.034,-4.7079
0,5.2908,23.007,-4.6597
0,5.2932,23.063,-4.6733
0,5.2705,22.989,-4.6188
0,5.2554,23.005,-4.6314
0,5.287,23.008,-4.6145
0,5.2676,23.008,-4.6165
0,5.2707,23.084,-4.6347
0,5.2901,23.083,-4.6327
0,5.2586,23.081,-4.6496
0,5.2751,23.099,-4.6453
0,5.2525,22.962,-4.5808
0,5.2073,23.01,-4.6186
0,5.3019,23.018,-4.568
0,5.2438,23.019,-4.574
0,5.247,23.095,-4.5921
0,5.3051,23.094,-4.5862
0,5.2105,23.086,-4.6368
0,5.26,23.142,-4.624
0,5.2345,22.935,-4.5428
0,5.1593,23.015,-4.6059
0,5.3169,23.029,-4.5215
0,5.2201,23.03,-4.5314
0,5.2232,23.106,-4.5496
0,5.3201,23.104,-4.5396
0,5.1624,23.091,-4.624
0,5.2449,23.185,-4.6027
0,5.4091,22.98,-4.8763
0,5.4269,22.971,-4.9082
0,5.4501,22.97,-4.9514
0,5.4728,22.979,-4.9951
0,5.4493,22.951,-4.9468
0,5.4704,22.922,-4.9815
0,5.4288,22.95,-5.023
0,5.431,22.964,-4.9995
0,5.4449,22.986,-4.9694
0,5.4261,22.991,-4.9811
0,5.4537,23.007,-4.9372
0,5.4489,22.991,-4.9356
0,5.4023,23.022,-4.9745
0,5.4575,23.027,-4.9027
0,5.443,22.979,-4.898
0,5.3785,23.054,-4.9678
0,5.4613,23.047,-4.8682
0,5.465,23.067,-4.8338
0,5.4688,23.087,-4.7993
0,5.4726,23.107,-4.7649
0,5.4057,22.947,-5.0091
0,5.369,22.935,-4.9983
0,5.3878,22.93,-4.9866
0,5.3336,22.926,-4.9829
0,5.3384,22.942,-4.9844
0,5.3888,22.91,-4.9524
0,5.2994,22.921,-4.9629
0,5.3139,22.969,-4.9675
0,5.3898,22.889,-4.9182
0,5.2652,22.915,-4.9429
0,5.2311,22.909,-4.9229
0,5.1969,22.904,-4.9028
0,5.1627,22.898,-4.8828
0,5.4236,22.963,-5.0316
0,5.4226,22.984,-5.0658
0,5.4414,22.979,-5.0541
0,5.4251,23,-5.1017
0,5.4152,22.983,-5.0979
0,5.4781,22.991,-5.0649
0,5.431,23.013,-5.1392
0,5.4013,22.96,-5.128
0,5.5148,23.002,-5.0757
0,5.4369,23.025,-5.1768
0,5.4428,23.037,-5.2143
0,5.4487,23.05,-5.2519
0,5.4547,23.062,-5.2895
0,5.4359,22.937,-5.0178
0,5.4597,22.905,-5.0245
0,5.4409,22.91,-5.0362
0,5.4838,22.876,-5.0362
0,5.4899,22.895,-5.0332
0,5.427,22.887,-5.0662
0,5.5083,22.849,-5.0531
0,5.5266,22.907,-5.044
0,5.4131,22.865,-5.0963
0,5.5328,22.823,-5.07
0,5.5573,22.796,-5.0869
0,5.5817,22.769,-5.1038
0,5.6062,22.742,-5.1207
0,5.4454,22.942,-5.0528
0,5.4692,22.931,-5.0953
0,5.4882,22.928,-5.1404
0,5.5026,22.934,-5.188
0,5.4958,22.912,-5.132
0,5.5252,22.886,-5.1628
0,5.2678,22.765,-4.6834
0,5.2507,22.756,-4.6646
0,5.2261,22.732,-4.6438
0,5.2452,22.741,-4.6356
0,5.2013,22.713,-4.6198
0,5.1969,22.728,-4.6262
0,5.2586,22.735,-4.5984
0,5.1762,22.698,-4.5923
0,5.1631,22.743,-4.6115
0,5.2721,22.73,-4.5611
0,5.1511,22.683,-4.5648
0,5.126,22.669,-4.5374
0,5.1009,22.654,-4.5099
0,5.0757,22.639,-4.4825
0,5.2639,22.785,-4.6649
0,5.2658,22.819,-4.6447
0,5.2467,22.81,-4.653
0,5.264,22.851,-4.6212
0,5.2684,22.836,-4.6148
0,5.2104,22.827,-4.6494
0,5.2587,22.88,-4.5942
0,5.2718,22.835,-4.5749
0,5.1742,22.843,-4.6457
0,5.2534,22.909,-4.5672
0,5.2481,22.938,-4.5401
0,5.2428,22.967,-4.5131
0,5.2375,22.996,-4.4861
0,5.2812,22.759,-4.6767
0,5.3175,22.743,-4.6804
